Date,Surface temperature average weight,Number of cloud free observations
2009-03-29 00:00:00,249,37
2009-03-30 00:00:00,250,35
2009-03-31 00:00:00,250,35
2009-04-01 00:00:00,251,39
2009-04-02 00:00:00,252,39
2009-04-03 00:00:00,253,38
2009-04-04 00:00:00,254,38
2009-04-05 00:00:00,254,37
2009-04-06 00:00:00,254,35
2009-04-07 00:00:00,255,33
2009-04-08 00:00:00,255,26
2009-04-09 00:00:00,254,19
2009-04-10 00:00:00,254,15
2009-04-11 00:00:00,255,15
2009-04-12 00:00:00,255,15
2009-04-13 00:00:00,255,19
2009-04-14 00:00:00,255,20
2009-04-15 00:00:00,256,21
2009-04-16 00:00:00,256,26
2009-04-17 00:00:00,257,29
2009-04-18 00:00:00,258,23
2009-04-19 00:00:00,260,28
2009-04-20 00:00:00,261,30
2009-04-21 00:00:00,263,32
2009-04-22 00:00:00,264,30
2009-04-23 00:00:00,268,32
2009-04-24 00:00:00,273,34
2009-04-25 00:00:00,273,40
2009-04-26 00:00:00,273,43
2009-04-27 00:00:00,273,40
2009-04-28 00:00:00,272,36
2009-04-29 00:00:00,272,41
2009-04-30 00:00:00,272,34
2009-05-01 00:00:00,270,30
2009-05-02 00:00:00,269,23
2009-05-03 00:00:00,268,15
2009-05-04 00:00:00,268,13
2009-05-05 00:00:00,267,14
2009-05-06 00:00:00,267,9
2009-05-07 00:00:00,267,9
2009-05-08 00:00:00,262,5
2009-05-09 00:00:00,262,5
2009-05-10 00:00:00,265,10
2009-05-11 00:00:00,267,15
2009-05-12 00:00:00,268,13
2009-05-13 00:00:00,270,16
2009-05-14 00:00:00,271,23
2009-05-15 00:00:00,272,26
2009-05-16 00:00:00,272,27
2009-05-17 00:00:00,273,23
2009-05-18 00:00:00,274,20
2009-05-19 00:00:00,274,20
2009-05-20 00:00:00,274,17
2009-05-21 00:00:00,275,10
2009-05-22 00:00:00,277,8
2009-05-23 00:00:00,277,8
2009-05-24 00:00:00,277,7
2009-05-25 00:00:00,-999,5
2009-05-26 00:00:00,-999,5
2009-05-27 00:00:00,-999,4
2009-05-28 00:00:00,-999,4
2009-05-29 00:00:00,-999,3
2009-05-30 00:00:00,-999,3
2009-05-31 00:00:00,286,6
2009-06-01 00:00:00,286,6
2009-06-02 00:00:00,285,11
2009-06-03 00:00:00,285,16
2009-06-04 00:00:00,285,18
2009-06-05 00:00:00,285,17
2009-06-06 00:00:00,285,16
2009-06-07 00:00:00,284,13
2009-06-08 00:00:00,285,12
2009-06-09 00:00:00,284,11
2009-06-10 00:00:00,282,12
2009-06-11 00:00:00,283,13
2009-06-12 00:00:00,283,18
2009-06-13 00:00:00,284,29
2009-06-14 00:00:00,285,38
2009-06-15 00:00:00,285,43
2009-06-16 00:00:00,286,47
2009-06-17 00:00:00,286,48
2009-06-18 00:00:00,286,46
2009-06-19 00:00:00,286,42
2009-06-20 00:00:00,287,39
2009-06-21 00:00:00,287,30
2009-06-22 00:00:00,287,25
2009-06-23 00:00:00,286,26
2009-06-24 00:00:00,287,29
2009-06-25 00:00:00,286,35
2009-06-26 00:00:00,286,39
2009-06-27 00:00:00,286,31
2009-06-28 00:00:00,286,36
2009-06-29 00:00:00,286,46
2009-06-30 00:00:00,286,46
2009-07-01 00:00:00,285,37
2009-07-02 00:00:00,285,36
2009-07-03 00:00:00,285,32
2009-07-04 00:00:00,285,36
2009-07-05 00:00:00,285,35
2009-07-06 00:00:00,285,29
2009-07-07 00:00:00,285,25
2009-07-08 00:00:00,286,25
2009-07-09 00:00:00,286,19
2009-07-10 00:00:00,285,23
2009-07-11 00:00:00,285,25
2009-07-12 00:00:00,286,24
2009-07-13 00:00:00,285,27
2009-07-14 00:00:00,285,28
2009-07-15 00:00:00,286,27
2009-07-16 00:00:00,286,27
2009-07-17 00:00:00,287,22
2009-07-18 00:00:00,287,16
2009-07-19 00:00:00,287,16
2009-07-20 00:00:00,287,11
2009-07-21 00:00:00,288,10
2009-07-22 00:00:00,289,13
2009-07-23 00:00:00,290,17
2009-07-24 00:00:00,291,22
2009-07-25 00:00:00,291,23
2009-07-26 00:00:00,291,20
2009-07-27 00:00:00,292,19
2009-07-28 00:00:00,292,15
2009-07-29 00:00:00,291,17
2009-07-30 00:00:00,291,15
2009-07-31 00:00:00,289,10
2009-08-01 00:00:00,289,9
2009-08-02 00:00:00,288,11
2009-08-03 00:00:00,287,10
2009-08-04 00:00:00,288,9
2009-08-05 00:00:00,279,5
2009-08-06 00:00:00,280,7
2009-08-07 00:00:00,280,10
2009-08-08 00:00:00,281,11
2009-08-09 00:00:00,281,9
2009-08-10 00:00:00,281,9
2009-08-11 00:00:00,281,19
2009-08-12 00:00:00,283,24
2009-08-13 00:00:00,283,20
2009-08-14 00:00:00,283,24
2009-08-15 00:00:00,283,29
2009-08-16 00:00:00,283,35
2009-08-17 00:00:00,284,43
2009-08-18 00:00:00,284,39
2009-08-19 00:00:00,284,33
2009-08-20 00:00:00,284,34
2009-08-21 00:00:00,284,30
2009-08-22 00:00:00,284,24
2009-08-23 00:00:00,284,18
2009-08-24 00:00:00,283,10
2009-08-25 00:00:00,279,10
2009-08-26 00:00:00,280,14
2009-08-27 00:00:00,280,16
2009-08-28 00:00:00,280,15
2009-08-29 00:00:00,280,17
2009-08-30 00:00:00,282,25
2009-08-31 00:00:00,282,31
2009-09-01 00:00:00,283,25
2009-09-02 00:00:00,283,21
2009-09-03 00:00:00,283,25
2009-09-04 00:00:00,283,25
2009-09-05 00:00:00,283,26
2009-09-06 00:00:00,282,20
2009-09-07 00:00:00,282,14
2009-09-08 00:00:00,282,15
2009-09-09 00:00:00,281,21
2009-09-10 00:00:00,281,20
2009-09-11 00:00:00,281,18
2009-09-12 00:00:00,281,15
2009-09-13 00:00:00,280,13
2009-09-14 00:00:00,279,14
2009-09-15 00:00:00,279,14
2009-09-16 00:00:00,278,9
2009-09-17 00:00:00,-999,4
2009-09-18 00:00:00,-999,4
2009-09-19 00:00:00,-999,4
2009-09-20 00:00:00,-999,4
2009-09-21 00:00:00,-999,3
2009-09-22 00:00:00,-999,2
2009-09-23 00:00:00,-999,2
2009-09-24 00:00:00,-999,3
2009-09-25 00:00:00,-999,4
2009-09-26 00:00:00,-999,6
2009-09-27 00:00:00,-999,7
2009-09-28 00:00:00,-999,8
2009-09-29 00:00:00,-999,8
2009-09-30 00:00:00,-999,7
2009-10-01 00:00:00,-999,5
2009-10-02 00:00:00,-999,8
2009-10-03 00:00:00,-999,9
2009-10-04 00:00:00,-999,8
2009-10-05 00:00:00,-999,10
2009-10-06 00:00:00,-999,13
2009-10-07 00:00:00,-999,15
2009-10-08 00:00:00,-999,15
2009-10-09 00:00:00,-999,13
2009-10-10 00:00:00,-999,10
2009-10-11 00:00:00,-999,10
2009-10-12 00:00:00,-999,7
2009-10-13 00:00:00,-999,4
2009-10-14 00:00:00,-999,4
2009-10-15 00:00:00,-999,6
2009-10-16 00:00:00,-999,5
2009-10-17 00:00:00,-999,8
2009-10-18 00:00:00,-999,9
2009-10-19 00:00:00,-999,10
2009-10-20 00:00:00,-999,13
2009-10-21 00:00:00,259,12
2009-10-22 00:00:00,260,10
2009-10-23 00:00:00,260,12
2009-10-24 00:00:00,259,9
2009-10-25 00:00:00,259,8
2009-10-26 00:00:00,259,7
2009-10-27 00:00:00,260,4
2009-10-28 00:00:00,257,4
2009-10-29 00:00:00,254,9
2009-10-30 00:00:00,250,8
2009-10-31 00:00:00,252,10
2009-11-01 00:00:00,253,11
2009-11-02 00:00:00,252,14
2009-11-03 00:00:00,252,14
2009-11-04 00:00:00,250,21
2009-11-05 00:00:00,248,24
2009-11-06 00:00:00,247,23
2009-11-07 00:00:00,246,27
2009-11-08 00:00:00,245,28
2009-11-09 00:00:00,245,25
2009-11-10 00:00:00,244,29
2009-11-11 00:00:00,245,24
2009-11-12 00:00:00,244,22
2009-11-13 00:00:00,244,21
2009-11-14 00:00:00,243,15
2009-11-15 00:00:00,243,19
2009-11-16 00:00:00,244,28
2009-11-17 00:00:00,244,28
2009-11-18 00:00:00,245,32
2009-11-19 00:00:00,246,34
2009-11-20 00:00:00,246,36
2009-11-21 00:00:00,247,45
2009-11-22 00:00:00,248,47
2009-11-23 00:00:00,249,47
2009-11-24 00:00:00,250,51
2009-11-25 00:00:00,250,46
2009-11-26 00:00:00,252,42
2009-11-27 00:00:00,252,47
2009-11-28 00:00:00,252,43
2009-11-29 00:00:00,251,38
2009-11-30 00:00:00,253,31
2009-12-01 00:00:00,253,23
2009-12-02 00:00:00,254,23
2009-12-03 00:00:00,254,21
2009-12-04 00:00:00,255,15
2009-12-05 00:00:00,258,10
2009-12-06 00:00:00,261,7
2009-12-07 00:00:00,260,5
2009-12-08 00:00:00,260,5
2009-12-09 00:00:00,260,3
2009-12-10 00:00:00,-999,5
2009-12-11 00:00:00,239,9
2009-12-12 00:00:00,240,14
2009-12-13 00:00:00,240,15
2009-12-14 00:00:00,241,25
2009-12-15 00:00:00,243,35
2009-12-16 00:00:00,245,47
2009-12-17 00:00:00,246,47
2009-12-18 00:00:00,246,44
2009-12-19 00:00:00,247,46
2009-12-20 00:00:00,246,48
2009-12-21 00:00:00,248,39
2009-12-22 00:00:00,247,36
2009-12-23 00:00:00,245,35
2009-12-24 00:00:00,244,38
2009-12-25 00:00:00,244,36
2009-12-26 00:00:00,244,29
2009-12-27 00:00:00,244,26
2009-12-28 00:00:00,244,25
2009-12-29 00:00:00,242,18
2009-12-30 00:00:00,243,7
2009-12-31 00:00:00,-999,-999
2010-01-01 00:00:00,245,22
2010-01-02 00:00:00,243,22
2010-01-03 00:00:00,241,23
2010-01-04 00:00:00,235,24
2010-01-05 00:00:00,231,24
2010-01-06 00:00:00,231,31
2010-01-07 00:00:00,230,39
2010-01-08 00:00:00,231,42
2010-01-09 00:00:00,251,46
2010-01-10 00:00:00,230,57
2010-01-11 00:00:00,230,56
2010-01-12 00:00:00,231,46
2010-01-13 00:00:00,234,41
2010-01-14 00:00:00,235,41
2010-01-15 00:00:00,235,37
2010-01-16 00:00:00,236,34
2010-01-17 00:00:00,243,29
2010-01-18 00:00:00,244,33
2010-01-19 00:00:00,242,41
2010-01-20 00:00:00,247,42
2010-01-21 00:00:00,247,33
2010-01-22 00:00:00,247,34
2010-01-23 00:00:00,247,37
2010-01-24 00:00:00,248,37
2010-01-25 00:00:00,248,35
2010-01-26 00:00:00,249,28
2010-01-27 00:00:00,247,21
2010-01-28 00:00:00,247,23
2010-01-29 00:00:00,242,23
2010-01-30 00:00:00,241,26
2010-01-31 00:00:00,242,25
2010-02-01 00:00:00,241,27
2010-02-02 00:00:00,242,27
2010-02-03 00:00:00,242,27
2010-02-04 00:00:00,242,24
2010-02-05 00:00:00,249,23
2010-02-06 00:00:00,251,15
2010-02-07 00:00:00,251,14
2010-02-08 00:00:00,247,8
2010-02-09 00:00:00,246,7
2010-02-10 00:00:00,251,11
2010-02-11 00:00:00,251,13
2010-02-12 00:00:00,251,15
2010-02-13 00:00:00,251,15
2010-02-14 00:00:00,251,12
2010-02-15 00:00:00,251,12
2010-02-16 00:00:00,250,11
2010-02-17 00:00:00,247,7
2010-02-18 00:00:00,242,8
2010-02-19 00:00:00,241,11
2010-02-20 00:00:00,239,15
2010-02-21 00:00:00,238,17
2010-02-22 00:00:00,238,18
2010-02-23 00:00:00,238,18
2010-02-24 00:00:00,237,18
2010-02-25 00:00:00,-999,15
2010-02-26 00:00:00,247,12
2010-02-27 00:00:00,249,14
2010-02-28 00:00:00,242,13
2010-03-01 00:00:00,247,11
2010-03-02 00:00:00,257,15
2010-03-03 00:00:00,250,19
2010-03-04 00:00:00,249,20
2010-03-05 00:00:00,248,22
2010-03-06 00:00:00,248,21
2010-03-07 00:00:00,248,20
2010-03-08 00:00:00,264,23
2010-03-09 00:00:00,267,20
2010-03-10 00:00:00,246,20
2010-03-11 00:00:00,245,26
2010-03-12 00:00:00,244,23
2010-03-13 00:00:00,244,20
2010-03-14 00:00:00,244,23
2010-03-15 00:00:00,245,27
2010-03-16 00:00:00,245,28
2010-03-17 00:00:00,245,27
2010-03-18 00:00:00,250,27
2010-03-19 00:00:00,245,33
2010-03-20 00:00:00,248,35
2010-03-21 00:00:00,248,33
2010-03-22 00:00:00,248,28
2010-03-23 00:00:00,250,27
2010-03-24 00:00:00,253,24
2010-03-25 00:00:00,255,20
2010-03-26 00:00:00,-999,14
2010-03-27 00:00:00,258,10
2010-03-28 00:00:00,250,8
2010-03-29 00:00:00,257,10
2010-03-30 00:00:00,250,16
2010-03-31 00:00:00,250,16
2010-04-01 00:00:00,271,13
2010-04-02 00:00:00,256,19
2010-04-03 00:00:00,256,21
2010-04-04 00:00:00,259,30
2010-04-05 00:00:00,259,26
2010-04-06 00:00:00,261,26
2010-04-07 00:00:00,263,27
2010-04-08 00:00:00,269,32
2010-04-09 00:00:00,269,34
2010-04-10 00:00:00,268,37
2010-04-11 00:00:00,268,35
2010-04-12 00:00:00,268,43
2010-04-13 00:00:00,268,40
2010-04-14 00:00:00,269,41
2010-04-15 00:00:00,271,38
2010-04-16 00:00:00,272,31
2010-04-17 00:00:00,272,26
2010-04-18 00:00:00,257,26
2010-04-19 00:00:00,272,23
2010-04-20 00:00:00,271,20
2010-04-21 00:00:00,271,23
2010-04-22 00:00:00,271,21
2010-04-23 00:00:00,270,19
2010-04-24 00:00:00,269,19
2010-04-25 00:00:00,269,14
2010-04-26 00:00:00,270,13
2010-04-27 00:00:00,269,16
2010-04-28 00:00:00,257,11
2010-04-29 00:00:00,269,12
2010-04-30 00:00:00,256,18
2010-05-01 00:00:00,-999,21
2010-05-02 00:00:00,284,19
2010-05-03 00:00:00,267,15
2010-05-04 00:00:00,268,11
2010-05-05 00:00:00,268,13
2010-05-06 00:00:00,269,13
2010-05-07 00:00:00,269,9
2010-05-08 00:00:00,290,6
2010-05-09 00:00:00,289,5
2010-05-10 00:00:00,-999,5
2010-05-11 00:00:00,-999,5
2010-05-12 00:00:00,-999,3
2010-05-13 00:00:00,-999,3
2010-05-14 00:00:00,-999,2
2010-05-15 00:00:00,-999,2
2010-05-16 00:00:00,-999,3
2010-05-17 00:00:00,-999,5
2010-05-18 00:00:00,268,6
2010-05-19 00:00:00,-999,8
2010-05-20 00:00:00,-999,9
2010-05-21 00:00:00,-999,11
2010-05-22 00:00:00,-999,12
2010-05-23 00:00:00,279,12
2010-05-24 00:00:00,279,11
2010-05-25 00:00:00,280,12
2010-05-26 00:00:00,279,10
2010-05-27 00:00:00,279,10
2010-05-28 00:00:00,268,7
2010-05-29 00:00:00,281,7
2010-05-30 00:00:00,268,9
2010-05-31 00:00:00,267,17
2010-06-01 00:00:00,286,24
2010-06-02 00:00:00,287,32
2010-06-03 00:00:00,289,40
2010-06-04 00:00:00,289,51
2010-06-05 00:00:00,289,58
2010-06-06 00:00:00,290,55
2010-06-07 00:00:00,290,46
2010-06-08 00:00:00,290,39
2010-06-09 00:00:00,287,31
2010-06-10 00:00:00,285,21
2010-06-11 00:00:00,284,11
2010-06-12 00:00:00,284,6
2010-06-13 00:00:00,284,9
2010-06-14 00:00:00,285,14
2010-06-15 00:00:00,286,16
2010-06-16 00:00:00,286,25
2010-06-17 00:00:00,285,36
2010-06-18 00:00:00,285,38
2010-06-19 00:00:00,286,35
2010-06-20 00:00:00,287,36
2010-06-21 00:00:00,287,31
2010-06-22 00:00:00,287,27
2010-06-23 00:00:00,288,20
2010-06-24 00:00:00,288,13
2010-06-25 00:00:00,288,15
2010-06-26 00:00:00,288,21
2010-06-27 00:00:00,288,17
2010-06-28 00:00:00,286,20
2010-06-29 00:00:00,288,28
2010-06-30 00:00:00,288,27
2010-07-01 00:00:00,290,23
2010-07-02 00:00:00,290,22
2010-07-03 00:00:00,290,20
2010-07-04 00:00:00,290,28
2010-07-05 00:00:00,291,25
2010-07-06 00:00:00,291,17
2010-07-07 00:00:00,291,16
2010-07-08 00:00:00,289,16
2010-07-09 00:00:00,289,12
2010-07-10 00:00:00,287,12
2010-07-11 00:00:00,287,5
2010-07-12 00:00:00,286,7
2010-07-13 00:00:00,287,7
2010-07-14 00:00:00,288,8
2010-07-15 00:00:00,288,15
2010-07-16 00:00:00,288,18
2010-07-17 00:00:00,288,14
2010-07-18 00:00:00,289,13
2010-07-19 00:00:00,289,11
2010-07-20 00:00:00,291,18
2010-07-21 00:00:00,291,27
2010-07-22 00:00:00,291,22
2010-07-23 00:00:00,290,19
2010-07-24 00:00:00,290,19
2010-07-25 00:00:00,290,27
2010-07-26 00:00:00,288,27
2010-07-27 00:00:00,290,20
2010-07-28 00:00:00,289,10
2010-07-29 00:00:00,290,18
2010-07-30 00:00:00,289,24
2010-07-31 00:00:00,290,24
2010-08-01 00:00:00,-999,16
2010-08-02 00:00:00,282,17
2010-08-03 00:00:00,288,22
2010-08-04 00:00:00,284,25
2010-08-05 00:00:00,285,15
2010-08-06 00:00:00,287,13
2010-08-07 00:00:00,288,14
2010-08-08 00:00:00,280,16
2010-08-09 00:00:00,280,23
2010-08-10 00:00:00,289,29
2010-08-11 00:00:00,289,33
2010-08-12 00:00:00,289,42
2010-08-13 00:00:00,289,47
2010-08-14 00:00:00,289,46
2010-08-15 00:00:00,288,44
2010-08-16 00:00:00,288,36
2010-08-17 00:00:00,287,26
2010-08-18 00:00:00,292,19
2010-08-19 00:00:00,-999,10
2010-08-20 00:00:00,282,1
2010-08-21 00:00:00,282,2
2010-08-22 00:00:00,283,10
2010-08-23 00:00:00,283,12
2010-08-24 00:00:00,283,20
2010-08-25 00:00:00,283,21
2010-08-26 00:00:00,283,21
2010-08-27 00:00:00,283,24
2010-08-28 00:00:00,291,23
2010-08-29 00:00:00,283,16
2010-08-30 00:00:00,290,19
2010-08-31 00:00:00,290,11
2010-09-01 00:00:00,272,19
2010-09-02 00:00:00,283,22
2010-09-03 00:00:00,283,19
2010-09-04 00:00:00,283,19
2010-09-05 00:00:00,283,22
2010-09-06 00:00:00,281,25
2010-09-07 00:00:00,280,25
2010-09-10 00:00:00,280,16
2010-09-11 00:00:00,277,16
2010-09-12 00:00:00,277,16
2010-09-13 00:00:00,276,12
2010-09-14 00:00:00,276,12
2010-09-15 00:00:00,276,12
2010-09-16 00:00:00,275,11
2010-09-17 00:00:00,274,11
2010-09-18 00:00:00,283,12
2010-09-19 00:00:00,272,11
2010-09-20 00:00:00,271,7
2010-09-21 00:00:00,271,6
2010-09-22 00:00:00,271,6
2010-09-23 00:00:00,271,7
2010-09-24 00:00:00,269,7
2010-09-25 00:00:00,269,6
2010-09-26 00:00:00,269,3
2010-09-27 00:00:00,-999,3
2010-09-28 00:00:00,283,3
2010-09-29 00:00:00,283,1
2010-10-01 00:00:00,-999,2
2010-10-02 00:00:00,-999,2
2010-10-03 00:00:00,-999,2
2010-10-04 00:00:00,-999,1
2010-10-05 00:00:00,-999,1
2010-10-06 00:00:00,-999,1
2010-10-07 00:00:00,-999,1
2010-10-08 00:00:00,-999,2
2010-10-09 00:00:00,-999,3
2010-10-10 00:00:00,-999,4
2010-10-11 00:00:00,-999,6
2010-10-12 00:00:00,-999,7
2010-10-13 00:00:00,-999,8
2010-10-14 00:00:00,-999,10
2010-10-15 00:00:00,263,11
2010-10-16 00:00:00,263,11
2010-10-17 00:00:00,263,12
2010-10-18 00:00:00,261,15
2010-10-19 00:00:00,261,16
2010-10-20 00:00:00,260,20
2010-10-21 00:00:00,259,23
2010-10-22 00:00:00,259,30
2010-10-23 00:00:00,259,34
2010-10-24 00:00:00,258,32
2010-10-25 00:00:00,258,28
2010-10-26 00:00:00,258,26
2010-10-27 00:00:00,257,21
2010-10-28 00:00:00,257,18
2010-10-29 00:00:00,256,8
2010-10-30 00:00:00,256,4
2010-10-31 00:00:00,256,4
2010-11-01 00:00:00,258,9
2010-11-02 00:00:00,258,14
2010-11-03 00:00:00,258,14
2010-11-04 00:00:00,258,12
2010-11-05 00:00:00,257,17
2010-11-06 00:00:00,256,16
2010-11-07 00:00:00,256,16
2010-11-08 00:00:00,255,11
2010-11-09 00:00:00,252,6
2010-11-10 00:00:00,253,7
2010-11-11 00:00:00,253,7
2010-11-12 00:00:00,256,5
2010-11-13 00:00:00,256,5
2010-11-14 00:00:00,256,5
2010-11-15 00:00:00,255,11
2010-11-16 00:00:00,255,14
2010-11-17 00:00:00,255,16
2010-11-18 00:00:00,256,17
2010-11-19 00:00:00,253,14
2010-11-20 00:00:00,253,15
2010-11-21 00:00:00,253,16
2010-11-22 00:00:00,255,9
2010-11-23 00:00:00,256,6
2010-11-24 00:00:00,-999,3
2010-11-25 00:00:00,246,10
2010-11-26 00:00:00,245,15
2010-11-27 00:00:00,243,21
2010-11-28 00:00:00,243,21
2010-11-29 00:00:00,243,21
2010-11-30 00:00:00,242,29
2010-12-01 00:00:00,242,40
2010-12-02 00:00:00,241,41
2010-12-03 00:00:00,241,44
2010-12-04 00:00:00,239,47
2010-12-05 00:00:00,239,49
2010-12-06 00:00:00,239,55
2010-12-07 00:00:00,238,47
2010-12-08 00:00:00,237,36
2010-12-09 00:00:00,237,33
2010-12-10 00:00:00,237,33
2010-12-11 00:00:00,239,27
2010-12-12 00:00:00,240,33
2010-12-13 00:00:00,242,37
2010-12-14 00:00:00,242,38
2010-12-15 00:00:00,242,40
2010-12-16 00:00:00,243,36
2010-12-17 00:00:00,245,29
2010-12-18 00:00:00,245,25
2010-12-19 00:00:00,247,16
2010-12-20 00:00:00,251,6
2010-12-21 00:00:00,250,5
2010-12-22 00:00:00,248,3
2010-12-23 00:00:00,-999,1
2010-12-24 00:00:00,239,3
2010-12-25 00:00:00,240,4
2010-12-26 00:00:00,241,9
2010-12-27 00:00:00,242,10
2010-12-28 00:00:00,247,22
2010-12-29 00:00:00,247,24
2010-12-30 00:00:00,247,24
2010-12-31 00:00:00,248,22
2011-01-01 00:00:00,248,21
2011-01-02 00:00:00,248,23
2011-01-03 00:00:00,248,23
2011-01-04 00:00:00,250,17
2011-01-05 00:00:00,249,21
2011-01-06 00:00:00,249,24
2011-01-07 00:00:00,249,23
2011-01-08 00:00:00,248,25
2011-01-09 00:00:00,250,18
2011-01-10 00:00:00,249,20
2011-01-11 00:00:00,246,16
2011-01-12 00:00:00,246,10
2011-01-13 00:00:00,243,9
2011-01-14 00:00:00,242,11
2011-01-15 00:00:00,235,19
2011-01-16 00:00:00,235,26
2011-01-17 00:00:00,232,30
2011-01-18 00:00:00,233,36
2011-01-19 00:00:00,235,45
2011-01-20 00:00:00,235,51
2011-01-21 00:00:00,235,55
2011-01-22 00:00:00,237,53
2011-01-23 00:00:00,239,52
2011-01-24 00:00:00,240,47
2011-01-25 00:00:00,242,46
2011-01-26 00:00:00,243,40
2011-01-27 00:00:00,245,35
2011-01-28 00:00:00,246,30
2011-01-29 00:00:00,248,30
2011-01-30 00:00:00,248,29
2011-01-31 00:00:00,247,32
2011-02-01 00:00:00,246,30
2011-02-02 00:00:00,245,32
2011-02-03 00:00:00,245,30
2011-02-04 00:00:00,245,29
2011-02-05 00:00:00,245,21
2011-02-06 00:00:00,245,16
2011-02-07 00:00:00,244,13
2011-02-08 00:00:00,243,11
2011-02-09 00:00:00,240,8
2011-02-10 00:00:00,237,16
2011-02-11 00:00:00,237,20
2011-02-12 00:00:00,239,23
2011-02-13 00:00:00,240,25
2011-02-14 00:00:00,240,30
2011-02-15 00:00:00,241,31
2011-02-16 00:00:00,242,31
2011-02-17 00:00:00,243,27
2011-02-18 00:00:00,243,24
2011-02-19 00:00:00,243,22
2011-02-20 00:00:00,242,20
2011-02-21 00:00:00,244,14
2011-02-22 00:00:00,244,13
2011-02-23 00:00:00,243,18
2011-02-24 00:00:00,242,20
2011-02-25 00:00:00,242,29
2011-02-26 00:00:00,243,37
2011-02-27 00:00:00,243,42
2011-02-28 00:00:00,244,44
2011-03-01 00:00:00,244,44
2011-03-02 00:00:00,245,38
2011-03-03 00:00:00,244,36
2011-03-04 00:00:00,245,33
2011-03-05 00:00:00,244,26
2011-03-06 00:00:00,244,24
2011-03-07 00:00:00,243,24
2011-03-08 00:00:00,242,27
2011-03-09 00:00:00,243,35
2011-03-10 00:00:00,244,30
2011-03-11 00:00:00,245,27
2011-03-12 00:00:00,246,31
2011-03-13 00:00:00,247,37
2011-03-14 00:00:00,249,41
2011-03-15 00:00:00,250,42
2011-03-16 00:00:00,252,40
2011-03-17 00:00:00,253,50
2011-03-18 00:00:00,254,52
2011-03-19 00:00:00,255,54
2011-03-20 00:00:00,256,51
2011-03-21 00:00:00,256,46
2011-03-22 00:00:00,257,41
2011-03-23 00:00:00,258,34
2011-03-24 00:00:00,257,30
2011-03-25 00:00:00,257,26
2011-03-26 00:00:00,256,23
2011-03-27 00:00:00,256,22
2011-03-28 00:00:00,255,29
2011-03-29 00:00:00,255,32
2011-03-30 00:00:00,255,33
2011-03-31 00:00:00,254,27
2011-04-01 00:00:00,253,28
2011-04-02 00:00:00,254,26
2011-04-03 00:00:00,253,28
2011-04-04 00:00:00,250,28
2011-04-05 00:00:00,248,31
2011-04-06 00:00:00,248,38
2011-04-07 00:00:00,248,48
2011-04-08 00:00:00,248,54
2011-04-09 00:00:00,249,57
2011-04-10 00:00:00,249,54
2011-04-11 00:00:00,250,45
2011-04-12 00:00:00,252,39
2011-04-13 00:00:00,253,32
2011-04-14 00:00:00,255,22
2011-04-15 00:00:00,258,18
2011-04-16 00:00:00,257,17
2011-04-17 00:00:00,256,21
2011-04-18 00:00:00,256,25
2011-04-19 00:00:00,256,31
2011-04-20 00:00:00,256,41
2011-04-21 00:00:00,256,44
2011-04-22 00:00:00,256,45
2011-04-23 00:00:00,257,49
2011-04-24 00:00:00,257,42
2011-04-25 00:00:00,258,48
2011-04-26 00:00:00,259,45
2011-04-27 00:00:00,260,34
2011-04-28 00:00:00,260,33
2011-04-29 00:00:00,261,28
2011-04-30 00:00:00,263,22
2011-05-01 00:00:00,264,21
2011-05-02 00:00:00,264,13
2011-05-03 00:00:00,264,15
2011-05-04 00:00:00,264,15
2011-05-05 00:00:00,264,13
2011-05-06 00:00:00,264,17
2011-05-07 00:00:00,264,16
2011-05-08 00:00:00,264,17
2011-05-09 00:00:00,264,16
2011-05-10 00:00:00,265,12
2011-05-11 00:00:00,268,20
2011-05-12 00:00:00,269,26
2011-05-13 00:00:00,272,31
2011-05-14 00:00:00,274,40
2011-05-15 00:00:00,274,44
2011-05-16 00:00:00,275,49
2011-05-17 00:00:00,275,49
2011-05-18 00:00:00,275,43
2011-05-19 00:00:00,276,39
2011-05-20 00:00:00,277,32
2011-05-21 00:00:00,278,23
2011-05-22 00:00:00,279,19
2011-05-23 00:00:00,281,13
2011-05-24 00:00:00,281,12
2011-05-25 00:00:00,281,11
2011-05-26 00:00:00,280,10
2011-05-27 00:00:00,278,8
2011-05-28 00:00:00,278,7
2011-05-29 00:00:00,280,9
2011-05-30 00:00:00,281,11
2011-05-31 00:00:00,282,10
2011-06-01 00:00:00,280,13
2011-06-02 00:00:00,280,12
2011-06-03 00:00:00,282,11
2011-06-04 00:00:00,282,10
2011-06-05 00:00:00,281,7
2011-06-06 00:00:00,278,5
2011-06-07 00:00:00,-999,4
2011-06-08 00:00:00,289,5
2011-06-09 00:00:00,289,6
2011-06-10 00:00:00,289,11
2011-06-11 00:00:00,289,11
2011-06-12 00:00:00,287,12
2011-06-13 00:00:00,287,21
2011-06-14 00:00:00,287,22
2011-06-15 00:00:00,288,21
2011-06-16 00:00:00,289,27
2011-06-17 00:00:00,291,30
2011-06-18 00:00:00,290,37
2011-06-19 00:00:00,291,45
2011-06-20 00:00:00,291,48
2011-06-21 00:00:00,291,57
2011-06-22 00:00:00,291,62
2011-06-23 00:00:00,291,55
2011-06-24 00:00:00,290,49
2011-06-25 00:00:00,290,47
2011-06-26 00:00:00,290,41
