Date,Surface temperature average weight,Number of cloud free observations
2009-03-29 00:00:00,250,35
2009-03-30 00:00:00,250,33
2009-03-31 00:00:00,250,33
2009-04-01 00:00:00,251,37
2009-04-02 00:00:00,252,38
2009-04-03 00:00:00,253,38
2009-04-04 00:00:00,254,39
2009-04-05 00:00:00,254,38
2009-04-06 00:00:00,254,36
2009-04-07 00:00:00,255,36
2009-04-08 00:00:00,256,28
2009-04-09 00:00:00,255,21
2009-04-10 00:00:00,255,17
2009-04-11 00:00:00,256,19
2009-04-12 00:00:00,256,19
2009-04-13 00:00:00,256,22
2009-04-14 00:00:00,256,22
2009-04-15 00:00:00,256,25
2009-04-16 00:00:00,256,28
2009-04-17 00:00:00,257,30
2009-04-18 00:00:00,258,22
2009-04-19 00:00:00,260,27
2009-04-20 00:00:00,261,30
2009-04-21 00:00:00,263,32
2009-04-22 00:00:00,264,29
2009-04-23 00:00:00,268,32
2009-04-24 00:00:00,272,33
2009-04-25 00:00:00,272,41
2009-04-26 00:00:00,273,43
2009-04-27 00:00:00,272,42
2009-04-28 00:00:00,272,36
2009-04-29 00:00:00,271,43
2009-04-30 00:00:00,271,38
2009-05-01 00:00:00,270,38
2009-05-02 00:00:00,268,29
2009-05-03 00:00:00,267,22
2009-05-04 00:00:00,267,18
2009-05-05 00:00:00,266,19
2009-05-06 00:00:00,266,11
2009-05-07 00:00:00,266,9
2009-05-08 00:00:00,260,2
2009-05-09 00:00:00,260,2
2009-05-10 00:00:00,267,6
2009-05-11 00:00:00,269,10
2009-05-12 00:00:00,271,9
2009-05-13 00:00:00,273,14
2009-05-14 00:00:00,273,19
2009-05-15 00:00:00,273,22
2009-05-16 00:00:00,273,22
2009-05-17 00:00:00,274,18
2009-05-18 00:00:00,275,16
2009-05-19 00:00:00,275,16
2009-05-20 00:00:00,275,12
2009-05-21 00:00:00,275,8
2009-05-22 00:00:00,276,7
2009-05-23 00:00:00,277,8
2009-05-24 00:00:00,276,9
2009-05-25 00:00:00,276,6
2009-05-26 00:00:00,276,6
2009-05-27 00:00:00,277,5
2009-05-28 00:00:00,277,4
2009-05-29 00:00:00,282,5
2009-05-30 00:00:00,286,7
2009-05-31 00:00:00,287,12
2009-06-01 00:00:00,287,12
2009-06-02 00:00:00,286,18
2009-06-03 00:00:00,286,23
2009-06-04 00:00:00,286,25
2009-06-05 00:00:00,286,22
2009-06-06 00:00:00,286,19
2009-06-07 00:00:00,284,15
2009-06-08 00:00:00,284,17
2009-06-09 00:00:00,283,13
2009-06-10 00:00:00,282,14
2009-06-11 00:00:00,282,15
2009-06-12 00:00:00,283,19
2009-06-13 00:00:00,283,29
2009-06-14 00:00:00,284,36
2009-06-15 00:00:00,285,40
2009-06-16 00:00:00,286,43
2009-06-17 00:00:00,286,40
2009-06-18 00:00:00,286,38
2009-06-19 00:00:00,286,35
2009-06-20 00:00:00,287,34
2009-06-21 00:00:00,287,25
2009-06-22 00:00:00,287,19
2009-06-23 00:00:00,286,23
2009-06-24 00:00:00,286,30
2009-06-25 00:00:00,286,35
2009-06-26 00:00:00,286,42
2009-06-27 00:00:00,286,33
2009-06-28 00:00:00,286,38
2009-06-29 00:00:00,286,48
2009-06-30 00:00:00,286,47
2009-07-01 00:00:00,285,38
2009-07-02 00:00:00,285,38
2009-07-03 00:00:00,285,32
2009-07-04 00:00:00,284,36
2009-07-05 00:00:00,285,33
2009-07-06 00:00:00,285,27
2009-07-07 00:00:00,285,24
2009-07-08 00:00:00,285,24
2009-07-09 00:00:00,286,18
2009-07-10 00:00:00,285,20
2009-07-11 00:00:00,285,22
2009-07-12 00:00:00,285,23
2009-07-13 00:00:00,285,26
2009-07-14 00:00:00,284,27
2009-07-15 00:00:00,285,27
2009-07-16 00:00:00,285,27
2009-07-17 00:00:00,286,23
2009-07-18 00:00:00,286,17
2009-07-19 00:00:00,286,18
2009-07-20 00:00:00,287,13
2009-07-21 00:00:00,288,9
2009-07-22 00:00:00,289,10
2009-07-23 00:00:00,290,14
2009-07-24 00:00:00,291,18
2009-07-25 00:00:00,291,23
2009-07-26 00:00:00,291,19
2009-07-27 00:00:00,292,19
2009-07-28 00:00:00,292,18
2009-07-29 00:00:00,291,21
2009-07-30 00:00:00,290,19
2009-07-31 00:00:00,289,15
2009-08-01 00:00:00,288,13
2009-08-02 00:00:00,288,14
2009-08-03 00:00:00,287,12
2009-08-04 00:00:00,288,11
2009-08-05 00:00:00,-999,6
2009-08-06 00:00:00,282,10
2009-08-07 00:00:00,282,14
2009-08-08 00:00:00,281,11
2009-08-09 00:00:00,281,10
2009-08-10 00:00:00,281,10
2009-08-11 00:00:00,282,20
2009-08-12 00:00:00,282,27
2009-08-13 00:00:00,283,21
2009-08-14 00:00:00,283,23
2009-08-15 00:00:00,283,31
2009-08-16 00:00:00,283,37
2009-08-17 00:00:00,284,45
2009-08-18 00:00:00,284,42
2009-08-19 00:00:00,284,35
2009-08-20 00:00:00,284,36
2009-08-21 00:00:00,284,32
2009-08-22 00:00:00,284,25
2009-08-23 00:00:00,285,19
2009-08-24 00:00:00,285,11
2009-08-25 00:00:00,279,11
2009-08-26 00:00:00,279,14
2009-08-27 00:00:00,280,19
2009-08-28 00:00:00,280,20
2009-08-29 00:00:00,280,19
2009-08-30 00:00:00,282,28
2009-08-31 00:00:00,282,37
2009-09-01 00:00:00,283,31
2009-09-02 00:00:00,283,28
2009-09-03 00:00:00,283,29
2009-09-04 00:00:00,283,29
2009-09-05 00:00:00,283,31
2009-09-06 00:00:00,282,24
2009-09-07 00:00:00,281,15
2009-09-08 00:00:00,281,16
2009-09-09 00:00:00,280,22
2009-09-10 00:00:00,280,20
2009-09-11 00:00:00,280,17
2009-09-12 00:00:00,280,15
2009-09-13 00:00:00,279,13
2009-09-14 00:00:00,279,14
2009-09-15 00:00:00,279,13
2009-09-16 00:00:00,279,8
2009-09-17 00:00:00,-999,4
2009-09-18 00:00:00,-999,4
2009-09-19 00:00:00,-999,4
2009-09-20 00:00:00,-999,4
2009-09-21 00:00:00,-999,3
2009-09-22 00:00:00,-999,2
2009-09-23 00:00:00,274,2
2009-09-24 00:00:00,271,2
2009-09-25 00:00:00,271,2
2009-09-26 00:00:00,271,2
2009-09-27 00:00:00,271,2
2009-09-28 00:00:00,271,2
2009-09-29 00:00:00,271,2
2009-09-30 00:00:00,-999,1
2009-10-01 00:00:00,-999,-999
2009-10-02 00:00:00,-999,4
2009-10-03 00:00:00,-999,6
2009-10-04 00:00:00,-999,6
2009-10-05 00:00:00,-999,10
2009-10-06 00:00:00,-999,13
2009-10-07 00:00:00,-999,17
2009-10-08 00:00:00,267,20
2009-10-09 00:00:00,268,18
2009-10-10 00:00:00,268,17
2009-10-11 00:00:00,268,17
2009-10-12 00:00:00,268,14
2009-10-13 00:00:00,268,11
2009-10-14 00:00:00,266,9
2009-10-15 00:00:00,-999,7
2009-10-16 00:00:00,-999,6
2009-10-17 00:00:00,-999,8
2009-10-18 00:00:00,-999,8
2009-10-19 00:00:00,-999,10
2009-10-20 00:00:00,-999,12
2009-10-21 00:00:00,261,13
2009-10-22 00:00:00,261,12
2009-10-23 00:00:00,261,12
2009-10-24 00:00:00,260,10
2009-10-25 00:00:00,260,10
2009-10-26 00:00:00,258,9
2009-10-27 00:00:00,257,7
2009-10-28 00:00:00,-999,4
2009-10-29 00:00:00,253,7
2009-10-30 00:00:00,252,6
2009-10-31 00:00:00,251,5
2009-11-01 00:00:00,251,5
2009-11-02 00:00:00,253,5
2009-11-03 00:00:00,253,5
2009-11-04 00:00:00,248,14
2009-11-05 00:00:00,245,19
2009-11-06 00:00:00,246,20
2009-11-07 00:00:00,246,26
2009-11-08 00:00:00,246,28
2009-11-09 00:00:00,245,26
2009-11-10 00:00:00,244,32
2009-11-11 00:00:00,244,24
2009-11-12 00:00:00,244,20
2009-11-13 00:00:00,244,19
2009-11-14 00:00:00,244,14
2009-11-15 00:00:00,244,18
2009-11-16 00:00:00,244,28
2009-11-17 00:00:00,244,29
2009-11-18 00:00:00,245,35
2009-11-19 00:00:00,245,39
2009-11-20 00:00:00,246,40
2009-11-21 00:00:00,247,50
2009-11-22 00:00:00,248,54
2009-11-23 00:00:00,249,52
2009-11-24 00:00:00,250,52
2009-11-25 00:00:00,250,47
2009-11-26 00:00:00,251,44
2009-11-27 00:00:00,251,51
2009-11-28 00:00:00,251,44
2009-11-29 00:00:00,251,37
2009-11-30 00:00:00,253,33
2009-12-01 00:00:00,254,27
2009-12-02 00:00:00,254,26
2009-12-03 00:00:00,254,22
2009-12-04 00:00:00,256,14
2009-12-05 00:00:00,257,10
2009-12-06 00:00:00,260,7
2009-12-07 00:00:00,-999,3
2009-12-08 00:00:00,-999,2
2009-12-09 00:00:00,-999,1
2009-12-10 00:00:00,-999,3
2009-12-11 00:00:00,240,8
2009-12-12 00:00:00,240,12
2009-12-13 00:00:00,240,15
2009-12-14 00:00:00,240,22
2009-12-15 00:00:00,243,32
2009-12-16 00:00:00,245,43
2009-12-17 00:00:00,245,46
2009-12-18 00:00:00,245,41
2009-12-19 00:00:00,246,45
2009-12-20 00:00:00,246,48
2009-12-21 00:00:00,247,43
2009-12-22 00:00:00,247,37
2009-12-23 00:00:00,244,38
2009-12-24 00:00:00,244,39
2009-12-25 00:00:00,244,39
2009-12-26 00:00:00,243,31
2009-12-27 00:00:00,243,25
2009-12-28 00:00:00,243,23
2009-12-29 00:00:00,242,19
2009-12-30 00:00:00,242,7
2009-12-31 00:00:00,-999,-999
2010-01-01 00:00:00,244,24
2010-01-02 00:00:00,240,24
2010-01-03 00:00:00,240,27
2010-01-04 00:00:00,235,27
2010-01-05 00:00:00,231,27
2010-01-06 00:00:00,231,33
2010-01-07 00:00:00,230,40
2010-01-08 00:00:00,230,42
2010-01-09 00:00:00,252,46
2010-01-10 00:00:00,230,55
2010-01-11 00:00:00,230,54
2010-01-12 00:00:00,231,45
2010-01-13 00:00:00,234,40
2010-01-14 00:00:00,235,41
2010-01-15 00:00:00,235,38
2010-01-16 00:00:00,236,34
2010-01-17 00:00:00,243,29
2010-01-18 00:00:00,243,34
2010-01-19 00:00:00,241,40
2010-01-20 00:00:00,246,40
2010-01-21 00:00:00,246,31
2010-01-22 00:00:00,246,31
2010-01-23 00:00:00,247,36
2010-01-24 00:00:00,247,35
2010-01-25 00:00:00,247,30
2010-01-26 00:00:00,248,24
2010-01-27 00:00:00,247,18
2010-01-28 00:00:00,245,20
2010-01-29 00:00:00,242,23
2010-01-30 00:00:00,238,24
2010-01-31 00:00:00,241,23
2010-02-01 00:00:00,241,27
2010-02-02 00:00:00,240,26
2010-02-03 00:00:00,241,26
2010-02-04 00:00:00,242,23
2010-02-05 00:00:00,248,21
2010-02-06 00:00:00,250,16
2010-02-07 00:00:00,251,14
2010-02-08 00:00:00,247,8
2010-02-09 00:00:00,247,9
2010-02-10 00:00:00,251,12
2010-02-11 00:00:00,251,13
2010-02-12 00:00:00,251,14
2010-02-13 00:00:00,252,12
2010-02-14 00:00:00,251,10
2010-02-15 00:00:00,251,11
2010-02-16 00:00:00,250,9
2010-02-17 00:00:00,248,6
2010-02-18 00:00:00,242,7
2010-02-19 00:00:00,241,11
2010-02-20 00:00:00,240,16
2010-02-21 00:00:00,238,19
2010-02-22 00:00:00,238,19
2010-02-23 00:00:00,238,19
2010-02-24 00:00:00,238,19
2010-02-25 00:00:00,-999,17
2010-02-26 00:00:00,247,13
2010-02-27 00:00:00,249,16
2010-02-28 00:00:00,240,14
2010-03-01 00:00:00,247,13
2010-03-02 00:00:00,257,18
2010-03-03 00:00:00,249,22
2010-03-04 00:00:00,249,24
2010-03-05 00:00:00,248,28
2010-03-06 00:00:00,248,25
2010-03-07 00:00:00,248,26
2010-03-08 00:00:00,264,27
2010-03-09 00:00:00,268,23
2010-03-10 00:00:00,246,24
2010-03-11 00:00:00,246,29
2010-03-12 00:00:00,245,23
2010-03-13 00:00:00,244,21
2010-03-14 00:00:00,244,23
2010-03-15 00:00:00,245,29
2010-03-16 00:00:00,245,30
2010-03-17 00:00:00,245,26
2010-03-18 00:00:00,250,26
2010-03-19 00:00:00,245,32
2010-03-20 00:00:00,249,33
2010-03-21 00:00:00,249,32
2010-03-22 00:00:00,249,27
2010-03-23 00:00:00,251,27
2010-03-24 00:00:00,253,26
2010-03-25 00:00:00,254,22
2010-03-26 00:00:00,254,17
2010-03-27 00:00:00,258,13
2010-03-28 00:00:00,250,9
2010-03-29 00:00:00,257,10
2010-03-30 00:00:00,249,14
2010-03-31 00:00:00,249,14
2010-04-01 00:00:00,272,11
2010-04-02 00:00:00,256,16
2010-04-03 00:00:00,256,18
2010-04-04 00:00:00,260,29
2010-04-05 00:00:00,260,25
2010-04-06 00:00:00,262,27
2010-04-07 00:00:00,264,29
2010-04-08 00:00:00,-999,35
2010-04-09 00:00:00,-999,35
2010-04-10 00:00:00,268,37
2010-04-11 00:00:00,268,33
2010-04-12 00:00:00,269,40
2010-04-13 00:00:00,268,35
2010-04-14 00:00:00,270,37
2010-04-15 00:00:00,271,33
2010-04-16 00:00:00,272,30
2010-04-17 00:00:00,272,27
2010-04-18 00:00:00,257,28
2010-04-19 00:00:00,272,25
2010-04-20 00:00:00,272,23
2010-04-21 00:00:00,272,23
2010-04-22 00:00:00,272,23
2010-04-23 00:00:00,270,20
2010-04-24 00:00:00,270,19
2010-04-25 00:00:00,270,14
2010-04-26 00:00:00,270,14
2010-04-27 00:00:00,270,17
2010-04-28 00:00:00,257,13
2010-04-29 00:00:00,269,12
2010-04-30 00:00:00,257,18
2010-05-01 00:00:00,283,21
2010-05-02 00:00:00,284,20
2010-05-03 00:00:00,267,17
2010-05-04 00:00:00,267,14
2010-05-05 00:00:00,268,15
2010-05-06 00:00:00,-999,15
2010-05-07 00:00:00,-999,12
2010-05-08 00:00:00,289,9
2010-05-09 00:00:00,287,7
2010-05-10 00:00:00,-999,6
2010-05-11 00:00:00,-999,5
2010-05-12 00:00:00,-999,4
2010-05-13 00:00:00,-999,5
2010-05-14 00:00:00,-999,4
2010-05-15 00:00:00,-999,4
2010-05-16 00:00:00,-999,6
2010-05-17 00:00:00,282,7
2010-05-18 00:00:00,269,8
2010-05-19 00:00:00,283,11
2010-05-20 00:00:00,283,13
2010-05-21 00:00:00,284,14
2010-05-22 00:00:00,284,16
2010-05-23 00:00:00,284,15
2010-05-24 00:00:00,284,15
2010-05-25 00:00:00,281,14
2010-05-26 00:00:00,281,12
2010-05-27 00:00:00,280,12
2010-05-28 00:00:00,268,9
2010-05-29 00:00:00,282,8
2010-05-30 00:00:00,268,11
2010-05-31 00:00:00,267,19
2010-06-01 00:00:00,286,30
2010-06-02 00:00:00,287,38
2010-06-03 00:00:00,288,43
2010-06-04 00:00:00,288,54
2010-06-05 00:00:00,289,60
2010-06-06 00:00:00,289,56
2010-06-07 00:00:00,289,47
2010-06-08 00:00:00,290,41
2010-06-09 00:00:00,288,32
2010-06-10 00:00:00,283,23
2010-06-11 00:00:00,283,12
2010-06-12 00:00:00,283,7
2010-06-13 00:00:00,283,11
2010-06-14 00:00:00,284,16
2010-06-15 00:00:00,285,14
2010-06-16 00:00:00,285,22
2010-06-17 00:00:00,285,33
2010-06-18 00:00:00,285,37
2010-06-19 00:00:00,286,35
2010-06-20 00:00:00,286,35
2010-06-21 00:00:00,287,30
2010-06-22 00:00:00,287,27
2010-06-23 00:00:00,288,21
2010-06-24 00:00:00,288,14
2010-06-25 00:00:00,288,11
2010-06-26 00:00:00,288,15
2010-06-27 00:00:00,288,11
2010-06-28 00:00:00,285,15
2010-06-29 00:00:00,288,23
2010-06-30 00:00:00,288,22
2010-07-01 00:00:00,290,18
2010-07-02 00:00:00,289,20
2010-07-03 00:00:00,290,21
2010-07-04 00:00:00,291,29
2010-07-05 00:00:00,291,25
2010-07-06 00:00:00,291,17
2010-07-07 00:00:00,291,16
2010-07-08 00:00:00,289,16
2010-07-09 00:00:00,289,13
2010-07-10 00:00:00,288,13
2010-07-11 00:00:00,288,6
2010-07-12 00:00:00,288,6
2010-07-13 00:00:00,288,6
2010-07-14 00:00:00,288,6
2010-07-15 00:00:00,289,13
2010-07-16 00:00:00,289,17
2010-07-17 00:00:00,289,12
2010-07-18 00:00:00,289,11
2010-07-19 00:00:00,290,11
2010-07-20 00:00:00,291,17
2010-07-21 00:00:00,291,26
2010-07-22 00:00:00,291,20
2010-07-23 00:00:00,289,16
2010-07-24 00:00:00,289,16
2010-07-25 00:00:00,289,25
2010-07-26 00:00:00,287,25
2010-07-27 00:00:00,288,20
2010-07-28 00:00:00,289,11
2010-07-29 00:00:00,289,18
2010-07-30 00:00:00,289,24
2010-07-31 00:00:00,290,24
2010-08-01 00:00:00,278,16
2010-08-02 00:00:00,281,17
2010-08-03 00:00:00,287,21
2010-08-04 00:00:00,284,24
2010-08-05 00:00:00,284,16
2010-08-06 00:00:00,284,13
2010-08-07 00:00:00,288,13
2010-08-08 00:00:00,281,12
2010-08-09 00:00:00,281,19
2010-08-10 00:00:00,289,25
2010-08-11 00:00:00,289,29
2010-08-12 00:00:00,289,37
2010-08-13 00:00:00,289,41
2010-08-14 00:00:00,289,41
2010-08-15 00:00:00,288,41
2010-08-16 00:00:00,287,33
2010-08-17 00:00:00,284,23
2010-08-18 00:00:00,290,17
2010-08-19 00:00:00,-999,9
2010-08-20 00:00:00,281,3
2010-08-21 00:00:00,281,5
2010-08-22 00:00:00,283,11
2010-08-23 00:00:00,283,14
2010-08-24 00:00:00,283,23
2010-08-25 00:00:00,283,23
2010-08-26 00:00:00,283,23
2010-08-27 00:00:00,283,23
2010-08-28 00:00:00,289,21
2010-08-29 00:00:00,283,15
2010-08-30 00:00:00,288,19
2010-08-31 00:00:00,288,9
2010-09-01 00:00:00,273,14
2010-09-02 00:00:00,282,17
2010-09-03 00:00:00,282,16
2010-09-04 00:00:00,282,16
2010-09-05 00:00:00,282,21
2010-09-06 00:00:00,281,22
2010-09-07 00:00:00,281,22
2010-09-10 00:00:00,279,17
2010-09-11 00:00:00,277,17
2010-09-12 00:00:00,277,15
2010-09-13 00:00:00,276,13
2010-09-14 00:00:00,276,13
2010-09-15 00:00:00,276,12
2010-09-16 00:00:00,276,11
2010-09-17 00:00:00,275,11
2010-09-18 00:00:00,282,11
2010-09-19 00:00:00,273,12
2010-09-20 00:00:00,272,6
2010-09-21 00:00:00,272,6
2010-09-22 00:00:00,272,6
2010-09-23 00:00:00,272,7
2010-09-24 00:00:00,-999,7
2010-09-25 00:00:00,-999,7
2010-09-26 00:00:00,-999,3
2010-09-27 00:00:00,-999,3
2010-09-28 00:00:00,282,3
2010-09-29 00:00:00,282,1
2010-10-01 00:00:00,-999,1
2010-10-02 00:00:00,-999,2
2010-10-03 00:00:00,-999,2
2010-10-04 00:00:00,-999,2
2010-10-05 00:00:00,-999,2
2010-10-06 00:00:00,-999,3
2010-10-07 00:00:00,-999,3
2010-10-08 00:00:00,-999,4
2010-10-09 00:00:00,-999,4
2010-10-10 00:00:00,-999,4
2010-10-11 00:00:00,-999,6
2010-10-12 00:00:00,-999,5
2010-10-13 00:00:00,-999,5
2010-10-14 00:00:00,-999,8
2010-10-15 00:00:00,264,9
2010-10-16 00:00:00,264,9
2010-10-17 00:00:00,263,11
2010-10-18 00:00:00,261,15
2010-10-19 00:00:00,261,16
2010-10-20 00:00:00,261,22
2010-10-21 00:00:00,260,24
2010-10-22 00:00:00,260,31
2010-10-23 00:00:00,260,35
2010-10-24 00:00:00,259,33
2010-10-25 00:00:00,259,28
2010-10-26 00:00:00,259,27
2010-10-27 00:00:00,259,20
2010-10-28 00:00:00,258,18
2010-10-29 00:00:00,257,10
2010-10-30 00:00:00,257,5
2010-10-31 00:00:00,257,5
2010-11-01 00:00:00,258,10
2010-11-02 00:00:00,257,15
2010-11-03 00:00:00,257,15
2010-11-04 00:00:00,258,14
2010-11-05 00:00:00,256,18
2010-11-06 00:00:00,256,20
2010-11-07 00:00:00,256,20
2010-11-08 00:00:00,254,16
2010-11-09 00:00:00,253,11
2010-11-10 00:00:00,253,12
2010-11-11 00:00:00,252,11
2010-11-12 00:00:00,254,8
2010-11-13 00:00:00,256,7
2010-11-14 00:00:00,256,7
2010-11-15 00:00:00,257,10
2010-11-16 00:00:00,257,13
2010-11-17 00:00:00,257,14
2010-11-18 00:00:00,257,13
2010-11-19 00:00:00,256,11
2010-11-20 00:00:00,255,11
2010-11-21 00:00:00,255,12
2010-11-22 00:00:00,256,7
2010-11-23 00:00:00,256,4
2010-11-24 00:00:00,-999,2
2010-11-25 00:00:00,244,9
2010-11-26 00:00:00,244,14
2010-11-27 00:00:00,242,21
2010-11-28 00:00:00,242,20
2010-11-29 00:00:00,242,20
2010-11-30 00:00:00,242,25
2010-12-01 00:00:00,242,35
2010-12-02 00:00:00,240,37
2010-12-03 00:00:00,240,39
2010-12-04 00:00:00,239,39
2010-12-05 00:00:00,239,42
2010-12-06 00:00:00,238,48
2010-12-07 00:00:00,238,43
2010-12-08 00:00:00,237,33
2010-12-09 00:00:00,237,30
2010-12-10 00:00:00,237,33
2010-12-11 00:00:00,239,30
2010-12-12 00:00:00,240,36
2010-12-13 00:00:00,242,40
2010-12-14 00:00:00,242,41
2010-12-15 00:00:00,242,42
2010-12-16 00:00:00,243,38
2010-12-17 00:00:00,244,30
2010-12-18 00:00:00,244,25
2010-12-19 00:00:00,245,16
2010-12-20 00:00:00,247,6
2010-12-21 00:00:00,246,5
2010-12-22 00:00:00,247,4
2010-12-23 00:00:00,244,3
2010-12-24 00:00:00,243,3
2010-12-25 00:00:00,241,4
2010-12-26 00:00:00,242,10
2010-12-27 00:00:00,244,11
2010-12-28 00:00:00,247,22
2010-12-29 00:00:00,247,24
2010-12-30 00:00:00,247,23
2010-12-31 00:00:00,248,22
2011-01-01 00:00:00,248,21
2011-01-02 00:00:00,248,22
2011-01-03 00:00:00,248,23
2011-01-04 00:00:00,249,15
2011-01-05 00:00:00,248,18
2011-01-06 00:00:00,248,21
2011-01-07 00:00:00,248,20
2011-01-08 00:00:00,247,23
2011-01-09 00:00:00,249,16
2011-01-10 00:00:00,249,17
2011-01-11 00:00:00,246,16
2011-01-12 00:00:00,245,11
2011-01-13 00:00:00,241,13
2011-01-14 00:00:00,241,14
2011-01-15 00:00:00,235,21
2011-01-16 00:00:00,235,27
2011-01-17 00:00:00,233,30
2011-01-18 00:00:00,233,34
2011-01-19 00:00:00,235,42
2011-01-20 00:00:00,235,44
2011-01-21 00:00:00,235,47
2011-01-22 00:00:00,237,46
2011-01-23 00:00:00,239,46
2011-01-24 00:00:00,241,42
2011-01-25 00:00:00,242,44
2011-01-26 00:00:00,243,39
2011-01-27 00:00:00,244,33
2011-01-28 00:00:00,245,30
2011-01-29 00:00:00,247,28
2011-01-30 00:00:00,247,26
2011-01-31 00:00:00,246,26
2011-02-01 00:00:00,245,23
2011-02-02 00:00:00,244,24
2011-02-03 00:00:00,245,24
2011-02-04 00:00:00,244,23
2011-02-05 00:00:00,244,16
2011-02-06 00:00:00,245,12
2011-02-07 00:00:00,245,10
2011-02-08 00:00:00,245,8
2011-02-09 00:00:00,245,6
2011-02-10 00:00:00,236,14
2011-02-11 00:00:00,237,18
2011-02-12 00:00:00,239,21
2011-02-13 00:00:00,240,23
2011-02-14 00:00:00,240,30
2011-02-15 00:00:00,241,31
2011-02-16 00:00:00,242,30
2011-02-17 00:00:00,244,26
2011-02-18 00:00:00,243,23
2011-02-19 00:00:00,243,21
2011-02-20 00:00:00,242,19
2011-02-21 00:00:00,244,12
2011-02-22 00:00:00,242,11
2011-02-23 00:00:00,242,18
2011-02-24 00:00:00,241,21
2011-02-25 00:00:00,241,29
2011-02-26 00:00:00,242,37
2011-02-27 00:00:00,242,42
2011-02-28 00:00:00,242,43
2011-03-01 00:00:00,243,44
2011-03-02 00:00:00,244,38
2011-03-03 00:00:00,244,34
2011-03-04 00:00:00,244,33
2011-03-05 00:00:00,244,27
2011-03-06 00:00:00,243,24
2011-03-07 00:00:00,243,26
2011-03-08 00:00:00,242,28
2011-03-09 00:00:00,243,34
2011-03-10 00:00:00,244,30
2011-03-11 00:00:00,246,25
2011-03-12 00:00:00,246,28
2011-03-13 00:00:00,247,37
2011-03-14 00:00:00,249,41
2011-03-15 00:00:00,250,42
2011-03-16 00:00:00,252,42
2011-03-17 00:00:00,253,52
2011-03-18 00:00:00,254,55
2011-03-19 00:00:00,255,56
2011-03-20 00:00:00,256,49
2011-03-21 00:00:00,257,44
2011-03-22 00:00:00,258,40
2011-03-23 00:00:00,258,32
2011-03-24 00:00:00,258,29
2011-03-25 00:00:00,258,26
2011-03-26 00:00:00,257,23
2011-03-27 00:00:00,256,24
2011-03-28 00:00:00,255,30
2011-03-29 00:00:00,255,30
2011-03-30 00:00:00,255,31
2011-03-31 00:00:00,254,24
2011-04-01 00:00:00,253,24
2011-04-02 00:00:00,254,23
2011-04-03 00:00:00,253,23
2011-04-04 00:00:00,250,22
2011-04-05 00:00:00,248,25
2011-04-06 00:00:00,248,33
2011-04-07 00:00:00,248,43
2011-04-08 00:00:00,249,49
2011-04-09 00:00:00,249,52
2011-04-10 00:00:00,250,51
2011-04-11 00:00:00,250,44
2011-04-12 00:00:00,252,39
2011-04-13 00:00:00,252,30
2011-04-14 00:00:00,254,21
2011-04-15 00:00:00,257,16
2011-04-16 00:00:00,256,15
2011-04-17 00:00:00,255,19
2011-04-18 00:00:00,256,23
2011-04-19 00:00:00,256,31
2011-04-20 00:00:00,257,42
2011-04-21 00:00:00,257,44
2011-04-22 00:00:00,257,47
2011-04-23 00:00:00,257,48
2011-04-24 00:00:00,257,41
2011-04-25 00:00:00,258,47
2011-04-26 00:00:00,260,44
2011-04-27 00:00:00,260,33
2011-04-28 00:00:00,261,33
2011-04-29 00:00:00,262,28
2011-04-30 00:00:00,264,26
2011-05-01 00:00:00,264,25
2011-05-02 00:00:00,265,17
2011-05-03 00:00:00,264,17
2011-05-04 00:00:00,264,17
2011-05-05 00:00:00,265,15
2011-05-06 00:00:00,264,18
2011-05-07 00:00:00,264,16
2011-05-08 00:00:00,264,17
2011-05-09 00:00:00,264,16
2011-05-10 00:00:00,265,14
2011-05-11 00:00:00,268,22
2011-05-12 00:00:00,269,26
2011-05-13 00:00:00,272,31
2011-05-14 00:00:00,274,40
2011-05-15 00:00:00,274,45
2011-05-16 00:00:00,275,51
2011-05-17 00:00:00,275,50
2011-05-18 00:00:00,276,44
2011-05-19 00:00:00,276,41
2011-05-20 00:00:00,277,34
2011-05-21 00:00:00,278,25
2011-05-22 00:00:00,279,21
2011-05-23 00:00:00,280,14
2011-05-24 00:00:00,280,12
2011-05-25 00:00:00,280,10
2011-05-26 00:00:00,280,8
2011-05-27 00:00:00,279,5
2011-05-28 00:00:00,280,6
2011-05-29 00:00:00,282,8
2011-05-30 00:00:00,284,12
2011-05-31 00:00:00,283,12
2011-06-01 00:00:00,283,14
2011-06-02 00:00:00,283,14
2011-06-03 00:00:00,283,14
2011-06-04 00:00:00,284,11
2011-06-05 00:00:00,283,7
2011-06-06 00:00:00,279,3
2011-06-07 00:00:00,-999,2
2011-06-08 00:00:00,-999,4
2011-06-09 00:00:00,-999,6
2011-06-10 00:00:00,-999,8
2011-06-11 00:00:00,-999,8
2011-06-12 00:00:00,287,9
2011-06-13 00:00:00,287,18
2011-06-14 00:00:00,287,18
2011-06-15 00:00:00,288,18
2011-06-16 00:00:00,289,21
2011-06-17 00:00:00,290,26
2011-06-18 00:00:00,290,33
2011-06-19 00:00:00,290,41
2011-06-20 00:00:00,291,44
2011-06-21 00:00:00,291,54
2011-06-22 00:00:00,290,58
2011-06-23 00:00:00,290,53
2011-06-24 00:00:00,289,47
2011-06-25 00:00:00,290,47
2011-06-26 00:00:00,290,39
2011-06-27 00:00:00,289,27
